id,url,source,label,url_length
2089,broker4.tyo4.prod.zpath.net,Cisco-Umbrella,legitimate,27
4186,external-media117.public.wsydm-a-2.prod.infra.webex.com,Cisco-Umbrella,legitimate,55
9834,internal.com,Cisco-Umbrella,legitimate,12
890,langenachtderkirchen.at,Majestic,legitimate,23
5528,webapi.enterprise.com,Cisco-Umbrella,legitimate,21
6772,iptools.com,Majestic,legitimate,11
9075,tambov.gov.ru,Majestic,legitimate,13
7998,1163636294.rsc.cdn77.org,Cisco-Umbrella,legitimate,24
393,click.mails.autoscout24.com,Cisco-Umbrella,legitimate,27
814,geeksforgeeks-d.openx.net,Cisco-Umbrella,legitimate,25
4065,cleoparkerdance.org,Majestic,legitimate,19
6023,ns-1169.awsdns-18.org,Cisco-Umbrella,legitimate,21
6844,publiceye.ch,Majestic,legitimate,12
1694,procarmanuals.com,Majestic,legitimate,17
5313,novel-battery.com,Majestic,legitimate,17
5886,bnpparibasfortis.tt.omtrdc.net,Cisco-Umbrella,legitimate,30
5033,cricalps.com,Majestic,legitimate,12
3475,ttime.be,Majestic,legitimate,8
4863,helsinginjuhlaviikot.fi,Majestic,legitimate,23
6427,slc-bosch-us.zendesk.com,Cisco-Umbrella,legitimate,24
4790,tvroncdn116.shop,Cisco-Umbrella,legitimate,16
708,vm3.ilpip-proxy-hisgeneralhiphisgeneralnameus2-prod--dns.eastus.cloudapp.azure.com,Cisco-Umbrella,legitimate,82
1043,loyalsys.io,Cisco-Umbrella,legitimate,11
866,mediaupdatez.com,Majestic,legitimate,16
7025,e24152.a.akamaiedge.net,Cisco-Umbrella,legitimate,23
7498,denblaaplanet.dk,Majestic,legitimate,16
8286,fullhpltd.com,Cisco-Umbrella,legitimate,13
5715,bidatingclub.com,Majestic,legitimate,16
8837,pantheon.com,Majestic,legitimate,12
5094,zhengfengwuliu.com,Majestic,legitimate,18
6296,images.daydeal.ch,Cisco-Umbrella,legitimate,17
9503,www.kittl.com,Cisco-Umbrella,legitimate,13
1008,fts.jd.com.gslb.qianxun.com,Cisco-Umbrella,legitimate,27
456,a.lmcdn.ru,Cisco-Umbrella,legitimate,10
4338,datavaultalliance.com,Cisco-Umbrella,legitimate,21
3557,m-12521.fp.kaspersky-labs.com,Cisco-Umbrella,legitimate,29
501,himipai.com,Majestic,legitimate,11
2645,titleist.co.uk,Majestic,legitimate,14
3811,sxcw68.cn,Majestic,legitimate,9
9723,dispatch.co.kr,Majestic,legitimate,14
194,kst.com.vn,Majestic,legitimate,10
4663,jdlasica.com,Majestic,legitimate,12
1091,calautismcenter.vsax.net,Cisco-Umbrella,legitimate,24
2794,sbhmychart.barnabas.network,Cisco-Umbrella,legitimate,27
4699,newiplayer.com,Cisco-Umbrella,legitimate,14
4952,ville-schiltigheim.fr,Majestic,legitimate,21
7941,edge-037.sgsin8.icloud-content.com,Cisco-Umbrella,legitimate,34
9764,r2---sn-t0a7sn7d.c.2mdn.net,Cisco-Umbrella,legitimate,27
427,www.motherscookies.com,Cisco-Umbrella,legitimate,22
4630,5q6f.cn,Majestic,legitimate,7
3211,stream.naukri.com,Cisco-Umbrella,legitimate,17
7772,fjhaiyu.com,Majestic,legitimate,11
321,app-analytics-v2.snapchat.com,Cisco-Umbrella,legitimate,29
1935,brethart.com,Majestic,legitimate,12
1844,tk-sncf.wizaly.com,Cisco-Umbrella,legitimate,18
2471,wabi-us-east2-b-primary-relay0.servicebus.windows.net,Cisco-Umbrella,legitimate,53
4965,stock.finance.sina.com.cn,Cisco-Umbrella,legitimate,25
7483,worldwar1centennial.org,Majestic,legitimate,23
6584,upload.us.upath.navify.com,Cisco-Umbrella,legitimate,26
5165,rates.id,Majestic,legitimate,8
4279,api-c-us.libreview.io,Cisco-Umbrella,legitimate,21
6464,a1642.dscr.akamai.net,Cisco-Umbrella,legitimate,21
5462,zhanzhang.toutiao.com,Cisco-Umbrella,legitimate,21
1666,mongodb.com,Majestic,legitimate,11
4145,medicalteams.org,Majestic,legitimate,16
6783,pckitcj.com,Majestic,legitimate,11
543,swcsite1.net,Cisco-Umbrella,legitimate,12
5726,n31.adprime.com,Cisco-Umbrella,legitimate,15
4526,rr4.sn-vgqsknez.gvt1.com,Cisco-Umbrella,legitimate,24
8763,register.print.microsoft.com.b-0005.b-msedge.net,Cisco-Umbrella,legitimate,48
4163,alivereport.xiaoeknow.com,Cisco-Umbrella,legitimate,25
4020,mylifescoop.com,Majestic,legitimate,15
6641,businessinsider.co.id,Majestic,legitimate,21
2141,mcschmeisser.de,Majestic,legitimate,15
7783,blackboughswim.com,Majestic,legitimate,18
6455,rr1---sn-8qj-i2iy.googlevideo.com,Cisco-Umbrella,legitimate,33
4001,dualstack.clickbank-apache-54377296.us-west-2.elb.amazonaws.com,Cisco-Umbrella,legitimate,63
7641,wtbapsa.cn,Majestic,legitimate,10
2327,dashboard.presspatron.com,Cisco-Umbrella,legitimate,25
1348,pyscript.net,Majestic,legitimate,12
4430,nimbus-fra.bromium-online.com,Cisco-Umbrella,legitimate,29
9785,gio.com.au,Majestic,legitimate,10
1959,bacolodlive.com,Majestic,legitimate,15
2143,marketwatch.pfgc.com,Cisco-Umbrella,legitimate,20
6051,www.staging.dashboard.unity3d.com,Cisco-Umbrella,legitimate,33
6300,diacc.ca,Majestic,legitimate,8
1554,wp.warnersstellian.com,Cisco-Umbrella,legitimate,22
6096,bitt-c.at,Majestic,legitimate,9
4925,www.sportingnews.com,Cisco-Umbrella,legitimate,20
8427,canecorso.ru,Majestic,legitimate,12
4030,external-media125.public.wdfwm-a-2.prod.infra.webex.com,Cisco-Umbrella,legitimate,55
561,pki.mts.ru,Cisco-Umbrella,legitimate,10
8863,guide-cdn.azureedge.net,Cisco-Umbrella,legitimate,23
7492,grillseeker.com,Majestic,legitimate,15
223,pm-bifrost-gateway-prod-v3-a.us-east-1.elasticbeanstalk.com,Cisco-Umbrella,legitimate,59
6767,ash-berlin.eu,Majestic,legitimate,13
8421,ip.azwus2-client-s.msnmessenger.msn.com.akadns.net,Cisco-Umbrella,legitimate,50
2256,aiot-clean-api-pr.eufylife.com,Cisco-Umbrella,legitimate,30
6750,mayoclinic.org.pc-mc.greylabeldelivery.com,Cisco-Umbrella,legitimate,42
7546,rr1.sn-5hnekn7d.googlevideo.com,Cisco-Umbrella,legitimate,31
2646,edge-103.defra2.icloud-content.com,Cisco-Umbrella,legitimate,34
6171,nimamo.com,Majestic,legitimate,10
3670,sso-19689657.sso.duosecurity.com,Cisco-Umbrella,legitimate,32
8948,vsem.cz,Majestic,legitimate,7
8434,biz.st,Majestic,legitimate,6
5970,finnogspar.no,Cisco-Umbrella,legitimate,13
659,hisense.de,Majestic,legitimate,10
4576,clinicalconductor.com,Cisco-Umbrella,legitimate,21
7995,starrenvironmental.com,Majestic,legitimate,22
1295,afterstep.org,Majestic,legitimate,13
7985,igry.ru,Majestic,legitimate,7
9907,redballoon.com.au,Majestic,legitimate,17
3518,srv.cp.yahoo.com,Cisco-Umbrella,legitimate,16
2518,bundeswahlleiter.de,Majestic,legitimate,19
7486,edge-011.usbos2.ce.apple-dns.net,Cisco-Umbrella,legitimate,32
7321,aobayama.jp,Majestic,legitimate,11
197,app.net2phone.com,Cisco-Umbrella,legitimate,17
8514,cdn.loja.li,Cisco-Umbrella,legitimate,11
5856,mrgreenkazino.top,Majestic,legitimate,17
5650,iconapop.com,Majestic,legitimate,12
844,thishotel.com,Majestic,legitimate,13
4259,njresources.sharepoint.com,Cisco-Umbrella,legitimate,26
7244,smartagent.app,Cisco-Umbrella,legitimate,14
9337,realtime.ably.workvivo.com.mcas.ms,Cisco-Umbrella,legitimate,34
9783,cranepi.com,Majestic,legitimate,11
2342,a1709.dscg2.akamai.net,Cisco-Umbrella,legitimate,22
7108,zagerguitar.com,Majestic,legitimate,15
8282,actionjournals.com,Majestic,legitimate,18
7527,cma-assets-dev.duke-energy.app,Cisco-Umbrella,legitimate,30
434,school-badges-and-trophies.co.uk,Majestic,legitimate,32
2024,fiat-auto.co.jp,Majestic,legitimate,15
6528,rr5---sn-2aqu-n4xz.googlevideo.com,Cisco-Umbrella,legitimate,34
7744,qualityrents.us,Majestic,legitimate,15
2305,schutzklick.de,Majestic,legitimate,14
3356,ascend.com,Majestic,legitimate,10
7885,lookmumnohands.com,Majestic,legitimate,18
4918,rr3.sn-2vgu0b5auxaxjvh-apnz.googlevideo.com,Cisco-Umbrella,legitimate,43
3803,vsa61.tawk.to,Cisco-Umbrella,legitimate,13
2922,rr18---sn-n8v7knel.googlevideo.com,Cisco-Umbrella,legitimate,34
2201,dce5v8.cn,Majestic,legitimate,9
4870,21-alertsfile.myzmodo.com,Cisco-Umbrella,legitimate,25
1548,laredoute.nl,Cisco-Umbrella,legitimate,12
8590,services.handy.com,Cisco-Umbrella,legitimate,18
8731,ivoire-blog.com,Majestic,legitimate,15
5394,cos.accelerate.myqcloud.wechatos.net,Cisco-Umbrella,legitimate,36
2800,brekina.de,Majestic,legitimate,10
7967,mybluemix.net,Majestic,legitimate,13
526,bg-mania.jp,Majestic,legitimate,11
5458,grasset.fr,Majestic,legitimate,10
8692,dbankcloud.com.www.everestwifi.com,Cisco-Umbrella,legitimate,34
9637,partners.vpsvc.com,Cisco-Umbrella,legitimate,18
8093,media-ccu1-1.cdn.whatsapp.net,Cisco-Umbrella,legitimate,29
3238,stun.voipgate.com,Cisco-Umbrella,legitimate,17
6419,catererswarehouse.com,Majestic,legitimate,21
2556,gramasport.com,Majestic,legitimate,14
3453,brak.de,Majestic,legitimate,7
2937,sscc.edu,Majestic,legitimate,8
5347,ww10.readonepiece.com,Cisco-Umbrella,legitimate,21
1606,lmeprd-gkbxc9d5f0ebgwef.z01.azurefd.net,Cisco-Umbrella,legitimate,39
8492,www.tundras.com,Cisco-Umbrella,legitimate,15
6713,yimingxinwangluo.com,Majestic,legitimate,20
9664,discourse.webflow.com,Cisco-Umbrella,legitimate,21
6981,baoku-safe.2345.cc,Cisco-Umbrella,legitimate,18
4865,video-edge-ef3e72.iad05.no-abs.hls.ttvnw.net,Cisco-Umbrella,legitimate,44
5251,c.siteswithcontent.com,Cisco-Umbrella,legitimate,22
8963,chevronmobileapp.com,Cisco-Umbrella,legitimate,20
9515,co.vaicore.store,Cisco-Umbrella,legitimate,16
9033,flmedicaidmanagedcare.com,Majestic,legitimate,25
9123,clearesult.recognation.com,Cisco-Umbrella,legitimate,26
6793,seweryn-fashion.com,Majestic,legitimate,19
6795,thinkib.net,Majestic,legitimate,11
4014,gxxiu.cn,Majestic,legitimate,8
4748,nekomemo.com,Majestic,legitimate,12
3930,focusrentcar.net,Majestic,legitimate,16
5116,portal.fcm.travel,Cisco-Umbrella,legitimate,17
3979,smartssp-node13.iqzone.com,Cisco-Umbrella,legitimate,26
7232,tprs.co.th,Majestic,legitimate,10
1344,aun-storsyncmanagement.uaenorth.afs.azure.net,Cisco-Umbrella,legitimate,45
2774,in-vpush-static.vivoglobal.com,Cisco-Umbrella,legitimate,30
1851,e.resideo.com,Cisco-Umbrella,legitimate,13
1853,betflik-betflix.net,Majestic,legitimate,19
4982,engpro.totvs.com.br,Cisco-Umbrella,legitimate,19
9025,members.elaweb.org.uk,Cisco-Umbrella,legitimate,21
200,a639.dscw80.akamai.net,Cisco-Umbrella,legitimate,22
7045,hfzxcw.cn,Majestic,legitimate,9
4665,www.signs365.com,Cisco-Umbrella,legitimate,16
2632,ieeevr.org,Majestic,legitimate,10
5056,easyjournal.com,Majestic,legitimate,15
2702,kingjbible.com,Majestic,legitimate,14
4099,brigza.com,Majestic,legitimate,10
6009,indochino.zendesk.com,Cisco-Umbrella,legitimate,21
8558,arisf.sport,Majestic,legitimate,11
2557,karriere.at,Majestic,legitimate,11
1717,feministezine.com,Majestic,legitimate,17
5447,msgstars.online,Cisco-Umbrella,legitimate,15
5977,81.lstrk.net,Cisco-Umbrella,legitimate,12
4858,linguascope.com,Majestic,legitimate,15
7861,allsoulsprocession.org,Majestic,legitimate,22
385,obsolete.com,Majestic,legitimate,12
1824,kdrp.com,Cisco-Umbrella,legitimate,8
9356,szsdxnxkj.com,Majestic,legitimate,13
3790,cdn.thinkindot.com,Cisco-Umbrella,legitimate,18
2656,man-service.kz,Majestic,legitimate,14
308,assets.sdcdn.io,Cisco-Umbrella,legitimate,15
2841,klhconsulting.com,Cisco-Umbrella,legitimate,17
9917,webservices.global-e.com.cdn.cloudflare.net,Cisco-Umbrella,legitimate,43
5507,8ys7j0y0h2-3.algolianet.com,Cisco-Umbrella,legitimate,27
7976,www.tadibrothers.com,Cisco-Umbrella,legitimate,20
3520,laxotdt271461.cy.marrcorp.marriott.com,Cisco-Umbrella,legitimate,38
8141,rht2.beyondtrustcloud.com,Cisco-Umbrella,legitimate,25
5728,triholisticnutrition.com,Majestic,legitimate,24
4150,sitevisibility.co.uk,Majestic,legitimate,20
1889,jtb.co.jp,Majestic,legitimate,9
366,financialforce.okta.com,Cisco-Umbrella,legitimate,23
1264,fergusonaction.com,Majestic,legitimate,18
2060,sheinoutlet.com,Cisco-Umbrella,legitimate,15
1760,livem-akc-na.media.hulustream.com.akamaized.net,Cisco-Umbrella,legitimate,47
4562,jinzhoumnyy.com,Majestic,legitimate,15
9151,signup.leagueoflegends.com,Cisco-Umbrella,legitimate,26
5409,jetkasino.top,Majestic,legitimate,13
1492,workr.com.br,Majestic,legitimate,12
9640,e219129.a.akamaiedge.net,Cisco-Umbrella,legitimate,24
5376,mjt.org,Majestic,legitimate,7
2076,rr3---sn-2uuxa3vh-n0cl.gvt1.com,Cisco-Umbrella,legitimate,31
3639,imibj.com,Majestic,legitimate,9
851,sdlvju.com,Majestic,legitimate,10
5668,sandomenico.instructure.com,Cisco-Umbrella,legitimate,27
8488,weatherstation.wunderground.com,Cisco-Umbrella,legitimate,31
736,ns1dd441ab0.airspace-cdn.cbsivideo.com,Cisco-Umbrella,legitimate,38
4838,velocity-vdp-prod-attachments.s3.amazonaws.com,Cisco-Umbrella,legitimate,46
315,external-media96.public.wsydm-a-2.prod.infra.webex.com,Cisco-Umbrella,legitimate,54
7096,fatgzgz.cn,Majestic,legitimate,10
6413,vitesse.com,Majestic,legitimate,11
881,homelidays.com,Majestic,legitimate,14
2317,iad.prod.hex.a2z.com,Cisco-Umbrella,legitimate,20
3168,j-stor.org,Majestic,legitimate,10
8219,crosp.org.br,Majestic,legitimate,12
2493,doctorphysio.kr,Majestic,legitimate,15
3468,cultureatz.com,Majestic,legitimate,14
3852,alb-podcast-api-production-969323618.us-east-1.elb.amazonaws.com,Cisco-Umbrella,legitimate,64
9847,a2285.casalemedia.com,Cisco-Umbrella,legitimate,21
2166,chrome-sync.sandbox.google.com,Cisco-Umbrella,legitimate,30
9227,as-1.co.jp,Majestic,legitimate,10
121,sable.asia,Cisco-Umbrella,legitimate,10
2016,sitiincontrigay.com,Majestic,legitimate,19
2488,vneid.gov.vn,Cisco-Umbrella,legitimate,12
7968,rr3---sn-h5576nsz.googlevideo.com,Cisco-Umbrella,legitimate,33
7914,istiklal.com.tr,Majestic,legitimate,15
9015,jxsaibang.com,Majestic,legitimate,13
8071,intuit.net,Cisco-Umbrella,legitimate,10
9997,ipv4-c106-phl001-ix.1.oca.nflxvideo.net,Cisco-Umbrella,legitimate,39
7535,sentry-tech.cdek.ru,Cisco-Umbrella,legitimate,19
7575,www.erieinsurance.com,Cisco-Umbrella,legitimate,21
5831,calvarycch.org,Majestic,legitimate,14
5670,fertility-docs.com,Majestic,legitimate,18
1374,www.tidalwaveautospa.com,Cisco-Umbrella,legitimate,24
9855,academy18.ru,Majestic,legitimate,12
7165,lacomunicazione.biz,Majestic,legitimate,19
8412,broker6-3.osa1.prod.zpath.net,Cisco-Umbrella,legitimate,29
1475,aod-ftc-prod-device.streaming.siriusxm.com,Cisco-Umbrella,legitimate,42
6613,acebeam.com,Majestic,legitimate,11
4394,gw003.p002.st.meddius.com,Cisco-Umbrella,legitimate,25
6207,boards.bsd.dli.mt.gov,Cisco-Umbrella,legitimate,21
3063,eu-production-ui.azurewebsites.net,Cisco-Umbrella,legitimate,34
7743,collector-pxh5w4l9yy.px-cloud.net,Cisco-Umbrella,legitimate,33
6522,share-cn01a.ocloud.heytapmobi.com,Cisco-Umbrella,legitimate,33
7037,r2.sn-q4fzen7r.c.2mdn.net,Cisco-Umbrella,legitimate,25
1408,ns-sb2-prod-by3-011.cloudapp.net,Cisco-Umbrella,legitimate,32
771,primushomecare.com,Majestic,legitimate,18
8255,a20-66.akam.net,Cisco-Umbrella,legitimate,15
3278,nasatheme.com,Majestic,legitimate,13
4130,kkuhwbk.cn,Majestic,legitimate,10
6261,dianshangjingling.cn,Majestic,legitimate,20
89,lmaleidykla.lt,Majestic,legitimate,14
7834,charissevanhorn.com,Majestic,legitimate,19
5712,chlacafe.catertrax.com,Cisco-Umbrella,legitimate,22
8241,christinecarter.com,Majestic,legitimate,19
9223,learnerstv.com,Majestic,legitimate,14
817,cm2.lotlinx.com,Cisco-Umbrella,legitimate,15
4243,yangbocaier.com,Majestic,legitimate,15
1795,api-chime.nd.nudatasecurity.com,Cisco-Umbrella,legitimate,31
9147,tangball7m2005.com,Majestic,legitimate,18
7343,hirek.sk,Majestic,legitimate,8
1097,arslan.jp,Majestic,legitimate,9
3905,eveningsends.com,Majestic,legitimate,16
8840,leuchtenzentrale.de,Majestic,legitimate,19
3689,ondaxnron.com,Majestic,legitimate,13
187,tuangoutejia.com,Majestic,legitimate,16
3350,master.cz,Majestic,legitimate,9
3008,archdaily.mx,Majestic,legitimate,12
7451,sfd.et1233.epichosted.com,Cisco-Umbrella,legitimate,25
9328,snackblogger.com,Majestic,legitimate,16
6666,srodneyjvtef.com,Cisco-Umbrella,legitimate,16
7889,carp.co.jp,Majestic,legitimate,10
3079,e877d174099c449197d8d655a7c6b3.d4.tenant.api.powerplatform.com,Cisco-Umbrella,legitimate,62
9398,cosla.gov.uk,Majestic,legitimate,12
5672,victor.com,Majestic,legitimate,10
7936,led24.de,Majestic,legitimate,8
2572,greenskin.ir,Majestic,legitimate,12
4538,synthroid247.com,Majestic,legitimate,16
9325,ctrip.com.txbgp.rb.ctripgslb.com,Cisco-Umbrella,legitimate,32
5948,widget.huggy.app,Cisco-Umbrella,legitimate,16
9230,brooklynmachineworks.co.uk,Majestic,legitimate,26
9898,r3---sn-j5caxoxu-hh0d.googlevideo.com,Cisco-Umbrella,legitimate,37
267,bestantivirusreviews.org,Majestic,legitimate,24
6992,albodeuren.nl,Majestic,legitimate,13
4704,digitus.info,Majestic,legitimate,12
7252,ce.renown.org,Cisco-Umbrella,legitimate,13
9467,tdk.org.tr,Majestic,legitimate,10
74,www.arkansasbluecross.com,Cisco-Umbrella,legitimate,25
5888,www.uwv.nl,Cisco-Umbrella,legitimate,10
7120,getjusto.com,Majestic,legitimate,12
2052,hemplivingusa.com,Majestic,legitimate,17
6582,www.omscentral.com,Cisco-Umbrella,legitimate,18
247,osrs-world-148.l3deff.jagex.com,Cisco-Umbrella,legitimate,31
8952,beacons.life,Cisco-Umbrella,legitimate,12
6840,kontigo.com.pl,Majestic,legitimate,14
3334,popuphitch.com,Majestic,legitimate,14
3368,thecunts.net,Majestic,legitimate,12
614,ipv4-c103-ord001-dev-ix.1.oca.nflxvideo.net,Cisco-Umbrella,legitimate,43
8406,runnr.in,Cisco-Umbrella,legitimate,8
2986,youngsexparties.com,Majestic,legitimate,19
2608,newworldeconomics.com,Majestic,legitimate,21
5545,czub.cz,Majestic,legitimate,7
2806,themousehole.org,Majestic,legitimate,16
2808,gamez-land.net,Majestic,legitimate,14
5399,blrremote.workspace.nomura.com,Cisco-Umbrella,legitimate,30
8556,patris.gr,Majestic,legitimate,9
8827,covers1.booksamillion.com,Cisco-Umbrella,legitimate,25
6705,roseandgrey.co.uk,Majestic,legitimate,17
4676,wintersbonemovie.com,Majestic,legitimate,20
7532,qyzwa.com,Majestic,legitimate,9
3610,healthmatter.co,Majestic,legitimate,15
1358,kagoya.hkss.online,Cisco-Umbrella,legitimate,18
3052,25hoursaday.com,Majestic,legitimate,15
3569,pikaramagazine.com,Majestic,legitimate,18
9656,igaku-shoin.co.jp,Majestic,legitimate,17
287,snshelper.com,Majestic,legitimate,13
6769,thebridgechronicle.com,Majestic,legitimate,22
50,chunlong1688.com,Majestic,legitimate,16
1302,sonicone.sonichealthcareusa.com,Cisco-Umbrella,legitimate,31
7374,www.agespace.org,Cisco-Umbrella,legitimate,16
2301,go.natera.com,Cisco-Umbrella,legitimate,13
621,wilddoughnut.net,Majestic,legitimate,16
546,hogarthprod.jamfcloud.com,Cisco-Umbrella,legitimate,25
2978,stage2d0068.paypal.com,Cisco-Umbrella,legitimate,22
3263,tagesspiegel.met.vgwort.de,Cisco-Umbrella,legitimate,26
1690,www.linkwithin.com,Cisco-Umbrella,legitimate,18
8418,admin-geo.docusign.com.akadns.net,Cisco-Umbrella,legitimate,33
7193,detectme.net,Cisco-Umbrella,legitimate,12
6482,ubuntu.org.cn,Majestic,legitimate,13
6827,freemansauction.com,Majestic,legitimate,19
4028,nutrien.vmwareidentity.com,Cisco-Umbrella,legitimate,26
5974,media.snopes.com,Cisco-Umbrella,legitimate,16
7643,tm-sea-prod-adms-fe.trafficmanager.net,Cisco-Umbrella,legitimate,38
8031,dusse.com,Majestic,legitimate,9
3694,relay-d4f1c494.net.anydesk.com,Cisco-Umbrella,legitimate,30
9774,divante.com,Majestic,legitimate,11
3784,pogafo.com,Majestic,legitimate,10
825,vbgjcnqcyyw7.statuspage.io,Cisco-Umbrella,legitimate,26
2911,paper88.com.tw,Majestic,legitimate,14
8467,fkno9-2.fna.fbcdn.net,Cisco-Umbrella,legitimate,21
8855,osrs-world-10.l3uklo.jagex.com,Cisco-Umbrella,legitimate,30
2693,events-ingestion-helpcenter.services.gorgias.help,Cisco-Umbrella,legitimate,49
2380,delaatbusiness.com,Majestic,legitimate,18
4957,ww1.bucoks.com,Cisco-Umbrella,legitimate,14
4787,hongshigroup.com,Majestic,legitimate,16
8746,vi-sber1-21.jivo.ru,Cisco-Umbrella,legitimate,19
9614,arsblog.ru,Majestic,legitimate,10
6660,analytics.nrg.com,Cisco-Umbrella,legitimate,17
7412,templatepocket.com,Majestic,legitimate,18
2309,callemall.uservoice.com,Cisco-Umbrella,legitimate,23
1474,ehpix.com,Majestic,legitimate,9
9813,alexianer.de,Majestic,legitimate,12
1798,zs01.nc.gov,Cisco-Umbrella,legitimate,11
5416,cnscdn.com,Cisco-Umbrella,legitimate,10
8407,swedbankab.sc.omtrdc.net,Cisco-Umbrella,legitimate,24
3561,iaenvironment.org,Majestic,legitimate,17
2635,mercadolibre.com.mx,Majestic,legitimate,19
9868,oogwereld.nl,Majestic,legitimate,12
8512,xinchanghome.com,Majestic,legitimate,16
3103,pcm.poynt.net,Cisco-Umbrella,legitimate,13
4477,09.datadoghq.oohmediaomprooohmediaesspage-mx6bprd.api.us3.datadoghq.com,Cisco-Umbrella,legitimate,71
5473,www.pcsoweb.com,Cisco-Umbrella,legitimate,15
7661,expedia.co.jp,Majestic,legitimate,13
9742,rewards.microsoft.com,Cisco-Umbrella,legitimate,21
4723,sh55.luncky03.com,Cisco-Umbrella,legitimate,17
418,gryphonbuildingsolutions.com,Majestic,legitimate,28
3387,rr7---sn-gjo-2ial.googlevideo.com,Cisco-Umbrella,legitimate,33
7870,adprun.net,Majestic,legitimate,10
9525,affilizz.com,Cisco-Umbrella,legitimate,12
48,nidcom.gov.ng,Majestic,legitimate,13
1147,rr4.sn-p5qddn7r.googlevideo.com,Cisco-Umbrella,legitimate,31
5639,totoward.com,Majestic,legitimate,12
8123,a1642.casalemedia.com,Cisco-Umbrella,legitimate,21
4198,rc-api.wondershare.cc,Cisco-Umbrella,legitimate,21
5968,ncto.org,Majestic,legitimate,8
7624,kushagragour.in,Majestic,legitimate,15
6561,762525.fs1.hubspotusercontent-na1.net,Cisco-Umbrella,legitimate,37
1449,static.zaobao.com.sg,Cisco-Umbrella,legitimate,20
7403,www.fairmont-miramar.com,Cisco-Umbrella,legitimate,24
9327,seeaxjv.top,Majestic,legitimate,11
423,broker1.mil3.prod.zpath.net,Cisco-Umbrella,legitimate,27
9476,higgslaw.printercloud.com,Cisco-Umbrella,legitimate,25
3552,my.bpp.com,Cisco-Umbrella,legitimate,10
6968,rakurs.su,Majestic,legitimate,9
9190,v6b176dunkxfb8c.com,Cisco-Umbrella,legitimate,19
2824,winavi.com,Majestic,legitimate,10
4694,oldporn69.net,Majestic,legitimate,13
123,ads-config.unityads.unity3d.com,Cisco-Umbrella,legitimate,31
4967,wzodw.cn,Majestic,legitimate,8
5875,yiigle.com,Majestic,legitimate,10
9106,ak.mergeab.uk,Cisco-Umbrella,legitimate,13
219,aba.gov.au,Majestic,legitimate,10
6826,socket.api.autohome.com.cn,Cisco-Umbrella,legitimate,26
4114,wofyuqr.cn,Majestic,legitimate,10
1487,xieshiercigouzaozhubeng.com,Majestic,legitimate,27
5671,ohnorobot.com,Majestic,legitimate,13
3027,thelibertybeacon.com,Majestic,legitimate,20
2592,forummobiles.com,Majestic,legitimate,16
5057,dashboard.bitlabs.ai,Cisco-Umbrella,legitimate,20
8918,mma.prnewswire.com,Cisco-Umbrella,legitimate,18
7884,codekeyrecorder.cf,Majestic,legitimate,18
2015,my.evidence.com,Cisco-Umbrella,legitimate,15
3945,pna.aiproxies.com,Cisco-Umbrella,legitimate,17
3331,demokar.ir.1ln.ir.taavon2-farsedu.ir.jsirstore.com.irsapay.com.razisoft.ir.szog-pc.com.pange-reh.ir.hafhali.com.tr.makush-op.ir.my-test.ir.neginpakanco.ir.debounce.ml.mangeasuatechcloud.cloud,Cisco-Umbrella,legitimate,191
4048,tracegains.net,Cisco-Umbrella,legitimate,14
6078,displayio.cloud,Cisco-Umbrella,legitimate,15
1878,greenpasture.org,Majestic,legitimate,16
505,o90235.ingest.sentry.io,Cisco-Umbrella,legitimate,23
4688,cmero-ott-live-web-avod-sec.ssl.cdn.cra.cz,Cisco-Umbrella,legitimate,42
7220,aneozero.com,Cisco-Umbrella,legitimate,12
818,hellmanandfriedman.sharepoint.com,Cisco-Umbrella,legitimate,33
7205,naverwebtoon-phinf.pstatic.net,Cisco-Umbrella,legitimate,30
2609,tmsnrt.rs,Majestic,legitimate,9
8633,albuterol.ink,Majestic,legitimate,13
4224,asahi.com,Majestic,legitimate,9
9253,samknows.com,Majestic,legitimate,12
5548,iliza.com,Majestic,legitimate,9
7200,fzmuxu.cn,Majestic,legitimate,9
2276,aidimme.es,Majestic,legitimate,10
6060,refoweb.nl,Majestic,legitimate,10
4010,bulkwp.com,Majestic,legitimate,10
7263,ec-ns.sascdn.com,Cisco-Umbrella,legitimate,16
201,domin.co.kr,Majestic,legitimate,11
6104,astroforum.nl,Majestic,legitimate,13
7304,rom-o-matic.net,Majestic,legitimate,15
2928,creativetimes.co.uk,Majestic,legitimate,19
9169,rankingcoach.com,Majestic,legitimate,16
8197,student-notifications-drawer-web.paper.co,Cisco-Umbrella,legitimate,41
3436,qph.cf2.poecdn.net.cdn.cloudflare.net,Cisco-Umbrella,legitimate,37
5412,sciencenet.org.uk,Majestic,legitimate,17
5001,image4.slideserve.com,Cisco-Umbrella,legitimate,21
559,freelancersinthedark.com,Majestic,legitimate,24
3234,talon-sec.com,Majestic,legitimate,13
8386,www.thequint.com,Cisco-Umbrella,legitimate,16
3268,pop.sitewatchmail.net,Cisco-Umbrella,legitimate,21
6537,ipv4-c097-gru001-ix.1.oca.nflxvideo.net,Cisco-Umbrella,legitimate,39
1185,mlsjx.com,Majestic,legitimate,9
7938,ffnsegy.cn,Majestic,legitimate,10
1607,k9ofmine.com,Majestic,legitimate,12
2102,frc2-ilabs.uipath.com,Cisco-Umbrella,legitimate,21
