car_ID,symboling,CarName,fueltype,aspiration,doornumber,carbody,drivewheel,enginelocation,wheelbase,carlength,carwidth,carheight,curbweight,enginetype,cylindernumber,enginesize,fuelsystem,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,brand,model,power_to_weight_ratio,wheelbase_squared,carlength_squared,carwidth_squared,carheight_squared,curbweight_squared,enginesize_squared,boreratio_squared,stroke_squared,compressionratio_squared,horsepower_squared,peakrpm_squared,citympg_squared,highwaympg_squared,log_enginesize
170,2,toyota starlet,1,0,1,2,2,0,-0.05936094266032163,0.17475449809368274,-0.1438363907016167,-0.7076263459377201,-0.008790483611282257,3,2,0.4596105566292258,5,1.074252083626544,0.7818445207589618,-0.2126360844989386,0.30123320343014376,-0.6832864873900676,-0.18686503692548712,-0.10935376525761202,9989.0,22,122,0.04547236377891023,9682.560000000001,31046.439999999995,4303.36,2704.0,6507601,21316,13.1044,12.25,86.49000000000001,13456,23040000,576,900,4.990432586778736
171,2,toyota tercel,1,0,1,1,2,0,-0.05936094266032163,0.17475449809368274,-0.1438363907016167,-0.7076263459377201,0.23764358685885603,3,2,0.4596105566292258,5,1.074252083626544,0.7818445207589618,-0.2126360844989386,0.30123320343014376,-0.6832864873900676,-0.18686503692548712,-0.10935376525761202,11199.0,22,126,0.04329973870847331,9682.560000000001,31046.439999999995,4303.36,2704.0,7177041,21316,13.1044,12.25,86.49000000000001,13456,23040000,576,900,4.990432586778736
172,2,toyota corolla,1,0,1,2,2,0,-0.05936094266032163,0.17475449809368274,-0.1438363907016167,-0.7076263459377201,0.3050279030030345,3,2,0.4596105566292258,5,1.074252083626544,0.7818445207589618,-0.2126360844989386,0.30123320343014376,-0.6832864873900676,-0.18686503692548712,-0.10935376525761202,11549.0,22,52,0.04274134119380987,9682.560000000001,31046.439999999995,4303.36,2704.0,7365796,21316,13.1044,12.25,86.49000000000001,13456,23040000,576,900,4.990432586778736
173,2,toyota cressida,1,0,1,0,2,0,-0.05936094266032163,0.17475449809368274,-0.1438363907016167,-0.29737917139803544,0.8075223748210508,3,2,0.4596105566292258,5,1.074252083626544,0.7818445207589618,-0.2126360844989386,0.30123320343014376,-0.6832864873900676,-0.18686503692548712,-0.10935376525761202,17669.0,22,64,0.038991596638655465,9682.560000000001,31046.439999999995,4303.36,2809.0,8850625,21316,13.1044,12.25,86.49000000000001,13456,23040000,576,900,4.990432586778736
174,-1,toyota corolla,1,0,0,3,1,0,0.6065210406702309,0.12600239270578878,0.2767311859140422,0.4820904602273648,-0.44197537310957224,3,2,-0.11813189064103245,5,-0.07312136031407311,0.9097090016170287,-0.36406173522479246,-0.3071688330543827,-1.9442653013282274,0.5792816144690105,0.4729195302699334,8948.0,22,52,0.03955288048151333,10485.760000000002,30835.359999999997,4422.25,3014.0099999999998,5410276,14884,10.956100000000001,12.531600000000001,75.68999999999998,8464,17640000,841,1156,4.812184355372417
175,-1,toyota celica gt,0,1,0,3,1,0,0.6065210406702309,0.12600239270578878,0.2767311859140422,0.4820904602273648,-0.1454843820751871,3,2,-0.40700311427616154,3,-0.22116954662899155,0.30235271754121157,3.1187282314698392,-0.7888204452712995,-1.3137758943591475,0.73251094474791,0.32735120638804704,10698.0,22,38,0.02943548387096774,10485.760000000002,30835.359999999997,4422.25,3014.0099999999998,6150400,12100,10.6929,11.2225,506.25,5329,20250000,900,1089,4.709530201312334
176,-1,toyota corona,1,0,0,2,1,0,0.6065210406702309,0.12600239270578878,0.2767311859140422,0.07184328568768016,-0.27255194966135216,3,2,-0.11813189064103245,5,-0.07312136031407311,0.9097090016170287,-0.36406173522479246,-0.3071688330543827,-1.9442653013282274,0.2728229539112114,0.18178288250616068,9988.0,22,57,0.03811101905550953,10485.760000000002,30835.359999999997,4422.25,2905.21,5827396,14884,10.956100000000001,12.531600000000001,75.68999999999998,8464,17640000,729,1024,4.812184355372417
177,-1,toyota corolla,1,0,0,3,1,0,0.6065210406702309,0.12600239270578878,0.2767311859140422,0.4820904602273648,-0.27255194966135216,3,2,-0.11813189064103245,5,-0.07312136031407311,0.9097090016170287,-0.36406173522479246,-0.3071688330543827,-1.9442653013282274,0.2728229539112114,0.18178288250616068,10898.0,22,52,0.03811101905550953,10485.760000000002,30835.359999999997,4422.25,3014.0099999999998,5827396,14884,10.956100000000001,12.531600000000001,75.68999999999998,8464,17640000,729,1024,4.812184355372417
178,-1,toyota mark ii,1,0,0,2,1,0,0.6065210406702309,0.12600239270578878,0.2767311859140422,0.07184328568768016,-0.1878402379372421,3,2,-0.11813189064103245,5,-0.07312136031407311,0.9097090016170287,-0.36406173522479246,-0.3071688330543827,-1.9442653013282274,0.2728229539112114,0.18178288250616068,11248.0,22,93,0.03742880390561432,10485.760000000002,30835.359999999997,4422.25,2905.21,6041764,14884,10.956100000000001,12.531600000000001,75.68999999999998,8464,17640000,729,1024,4.812184355372417
179,3,toyota corolla liftback,1,0,1,2,2,0,0.68975628858655,0.7679051136463989,0.8374879547349185,-0.7076263459377201,0.8094476409965988,0,3,1.061425605869078,5,-0.22116954662899155,0.30235271754121157,-0.2126360844989386,1.4419870218386308,0.1573660552353722,-0.7997823580410852,-0.9827637085489301,16558.0,22,55,0.0540994623655914,10588.410000000002,33672.25,4583.29,2704.0,8856576,29241,10.6929,11.2225,86.49000000000001,25921,27040000,400,576,5.147494476813453
180,3,toyota corona,1,0,1,2,2,0,0.68975628858655,0.7679051136463989,0.8374879547349185,-0.7076263459377201,0.886458288018517,0,3,1.061425605869078,5,-0.22116954662899155,0.30235271754121157,-0.2126360844989386,1.4419870218386308,0.1573660552353722,-0.9530116883199847,-0.9827637085489301,15998.0,22,57,0.05338196286472149,10588.410000000002,33672.25,4583.29,2704.0,9096256,29241,10.6929,11.2225,86.49000000000001,25921,27040000,361,576,5.147494476813453
181,-1,toyota starlet,1,0,0,3,2,0,0.9561090819187701,1.117295202259643,0.2767311859140422,0.15389272059561823,1.1078638982065319,0,3,1.061425605869078,5,-0.22116954662899155,0.30235271754121157,-0.23787369295324787,1.3152365975710212,0.1573660552353722,-0.7997823580410852,-0.9827637085489301,15690.0,22,122,0.049824337272436924,10920.25,35268.840000000004,4422.25,2926.81,9803161,29241,10.6929,11.2225,84.63999999999999,24336,27040000,400,576,5.147494476813453
182,-1,toyouta tercel,1,0,0,4,2,0,0.9561090819187701,1.117295202259643,0.2767311859140422,0.15389272059561823,1.146369221717491,0,3,0.8206995861731371,5,-0.22116954662899155,0.30235271754121157,-0.23787369295324787,1.3152365975710212,0.1573660552353722,-0.9530116883199847,-0.9827637085489301,15750.0,23,126,0.04950809266899397,10920.25,35268.840000000004,4422.25,2926.81,9928801,25921,10.6929,11.2225,84.63999999999999,24336,27040000,361,576,5.087596335232384
183,2,vokswagen rabbit,0,0,1,3,1,0,-0.24247848807622502,-0.19088629231552529,-0.19056612143668694,0.8102881998591143,-0.5671176745201894,3,2,-0.7199469398808848,3,-1.1834827576759614,0.4621833186137945,3.2449162737413837,-1.32117222719526,-0.6832864873900676,1.8051162567002066,2.2197394168525695,7775.0,24,110,0.022998673153471916,9467.289999999999,29480.889999999996,4290.25,3102.4900000000002,5112121,9409,9.060099999999998,11.559999999999999,529.0,2704,23040000,1369,2116,4.584967478670572
184,2,volkswagen 1131 deluxe sedan,1,0,1,3,1,0,-0.24247848807622502,-0.19088629231552529,-0.19056612143668694,0.8102881998591143,-0.667231515648683,3,2,-0.43107571624575564,5,-0.5172659192588284,0.4621833186137945,-0.2883489098618655,-0.4846194270290362,0.2624476230635522,0.2728229539112114,0.4729195302699334,7975.0,25,3,0.03847894975101856,9467.289999999999,29480.889999999996,4290.25,3102.4900000000002,4879681,11881,10.1761,11.559999999999999,81.0,7225,27562500,729,1156,4.700480365792417
185,2,volkswagen model 111,0,0,0,3,1,0,-0.24247848807622502,-0.19088629231552529,-0.19056612143668694,0.8102881998591143,-0.5613418759935455,3,2,-0.7199469398808848,3,-1.1834827576759614,0.4621833186137945,3.2449162737413837,-1.32117222719526,-0.6832864873900676,1.8051162567002066,2.2197394168525695,7995.0,25,96,0.022968197879858657,9467.289999999999,29480.889999999996,4290.25,3102.4900000000002,5125696,9409,9.060099999999998,11.559999999999999,529.0,2704,23040000,1369,2116,4.584967478670572
186,2,volkswagen type 3,1,0,0,3,1,0,-0.24247848807622502,-0.19088629231552529,-0.19056612143668694,0.8102881998591143,-0.6614557171220392,3,2,-0.43107571624575564,5,-0.5172659192588284,0.4621833186137945,-0.2883489098618655,-0.4846194270290362,0.2624476230635522,0.2728229539112114,0.4729195302699334,8195.0,25,130,0.03842676311030741,9467.289999999999,29480.889999999996,4290.25,3102.4900000000002,4892944,11881,10.1761,11.559999999999999,81.0,7225,27562500,729,1156,4.700480365792417
187,2,volkswagen 411 (sw),1,0,0,3,1,0,-0.24247848807622502,-0.19088629231552529,-0.19056612143668694,0.8102881998591143,-0.540163948062518,3,2,-0.43107571624575564,5,-0.5172659192588284,0.4621833186137945,-0.2883489098618655,-0.4846194270290362,0.2624476230635522,0.2728229539112114,0.4729195302699334,8495.0,25,14,0.03736263736263736,9467.289999999999,29480.889999999996,4290.25,3102.4900000000002,5175625,11881,10.1761,11.559999999999999,81.0,7225,27562500,729,1156,4.700480365792417
188,2,volkswagen super beetle,0,1,0,3,1,0,-0.24247848807622502,-0.19088629231552529,-0.19056612143668694,0.8102881998591143,-0.4554522363384079,3,2,-0.7199469398808848,3,-1.1834827576759614,0.4621833186137945,3.2449162737413837,-0.9155708695389091,-1.3137758943591475,1.8051162567002066,1.6374661213250241,9495.0,25,124,0.029322984044846918,9467.289999999999,29480.889999999996,4290.25,3102.4900000000002,5377761,9409,9.060099999999998,11.559999999999999,529.0,4624,20250000,1369,1764,4.584967478670572
189,2,volkswagen dasher,1,0,0,3,1,0,-0.24247848807622502,-0.19088629231552529,-0.19056612143668694,0.8102881998591143,-0.49203229367381907,3,2,-0.43107571624575564,5,-0.5172659192588284,0.4621833186137945,-0.035972825318776304,-0.1043681542262072,0.7878554622044521,0.11959362363231192,0.18178288250616068,9995.0,25,68,0.043478260869565216,9467.289999999999,29480.889999999996,4290.25,3102.4900000000002,5290000,11881,10.1761,11.559999999999999,100.0,10000,30250000,676,1024,4.700480365792417
190,3,vw dasher,1,0,1,0,1,0,-0.7085958764076113,-1.1984298036653411,-0.7980526209926335,0.7692634824051452,-0.580594537749025,3,2,-0.43107571624575564,5,-0.5172659192588284,0.4621833186137945,-0.41453695213341013,-0.3578690027614265,0.7878554622044521,-0.18686503692548712,-0.2549220891394984,11595.0,27,68,0.03992901508429459,8930.25,25376.490000000005,4121.64,3091.36,5080516,11881,10.1761,11.559999999999999,72.25,8100,30250000,576,841,4.700480365792417
191,3,vw rabbit,1,0,1,2,1,0,-0.7085958764076113,-0.6784073461944693,-0.8915120824627807,-0.9537746506615314,-0.6441283215421075,3,2,-0.43107571624575564,5,-0.5172659192588284,0.4621833186137945,-0.41453695213341013,-0.3578690027614265,0.7878554622044521,-0.18686503692548712,-0.2549220891394984,9980.0,27,110,0.040522287257991896,8930.25,27456.489999999998,4096.0,2641.96,4932841,11881,10.1761,11.559999999999999,72.25,8100,30250000,576,841,4.700480365792417
192,0,volkswagen rabbit,1,0,0,3,1,0,0.27358004900495464,0.49976853401297877,0.46365010885433655,0.5641398951353029,0.20298879569899284,3,1,0.21888453693328483,5,-0.5172659192588284,0.4621833186137945,-0.41453695213341013,0.14913269430901213,0.7878554622044521,-0.9530116883199847,-0.9827637085489301,13295.0,25,110,0.04133784291619692,10080.160000000002,32472.039999999997,4475.610000000001,3036.01,7080921,18496,10.1761,11.559999999999999,72.25,12100,30250000,361,576,4.919980925828125
193,0,volkswagen rabbit custom,0,1,0,3,1,0,0.27358004900495464,0.49976853401297877,0.46365010885433655,0.5641398951353029,0.0451169693040605,3,2,-0.7199469398808848,3,-1.1834827576759614,0.4621833186137945,3.2449162737413837,-0.9155708695389091,-1.3137758943591475,1.1921989355846085,1.0551928257974788,13845.0,25,111,0.026366808840635907,10080.160000000002,32472.039999999997,4475.610000000001,3036.01,6651241,9409,9.060099999999998,11.559999999999999,529.0,4624,20250000,1089,1444,4.584967478670572
194,0,volkswagen dasher,1,0,0,4,1,0,0.27358004900495464,0.7354037100544688,0.46365010885433655,0.5641398951353029,0.014312710495293209,3,2,-0.43107571624575564,5,-0.5172659192588284,0.4621833186137945,-0.2883489098618655,-0.4085691724684704,0.7878554622044521,-0.03363570664658759,0.03621455862427433,12290.0,25,68,0.034334763948497854,10080.160000000002,33525.61,4475.610000000001,3036.01,6568969,11881,10.1761,11.559999999999999,81.0,7744,30250000,625,961,4.700480365792417
195,-2,volvo 145e (sw),1,0,0,3,2,0,0.9228149827522419,1.198548711239467,0.603839301059554,1.0154117871289565,0.6862306057615297,3,2,0.3392475467812553,5,1.6664448288862161,-0.336969686749123,-0.16216086759032092,0.2505330337230999,0.5776923265480921,-0.3400943672043866,-0.4004904130213847,12940.0,26,6,0.03914835164835165,10878.49,35645.44,4515.84,3158.4400000000005,8479744,19881,14.2884,9.9225,90.25,12996,29160000,529,784,4.955827057601261
196,-1,volvo 144ea,1,0,0,4,2,0,0.9228149827522419,1.198548711239467,0.603839301059554,1.5487331140305454,0.9211130791783803,3,2,0.3392475467812553,5,1.6664448288862161,-0.336969686749123,-0.16216086759032092,0.2505330337230999,0.5776923265480921,-0.3400943672043866,-0.4004904130213847,13415.0,26,5,0.037574159525379035,10878.49,35645.44,4515.84,3306.25,9205156,19881,14.2884,9.9225,90.25,12996,29160000,529,784,4.955827057601261
197,-2,volvo 244dl,1,0,0,3,2,0,0.9228149827522419,1.198548711239467,0.603839301059554,1.0154117871289565,0.7305117277991326,3,2,0.3392475467812553,5,1.6664448288862161,-0.336969686749123,-0.16216086759032092,0.2505330337230999,0.5776923265480921,-0.18686503692548712,-0.4004904130213847,15985.0,26,7,0.03884156729131175,10878.49,35645.44,4515.84,3158.4400000000005,8614225,19881,14.2884,9.9225,90.25,12996,29160000,576,784,4.955827057601261
198,-1,volvo 245,1,0,0,4,2,0,0.9228149827522419,1.198548711239467,0.603839301059554,1.5487331140305454,0.9365152085827639,3,2,0.3392475467812553,5,1.6664448288862161,-0.336969686749123,-0.16216086759032092,0.2505330337230999,0.5776923265480921,-0.18686503692548712,-0.4004904130213847,16515.0,26,8,0.03747534516765286,10878.49,35645.44,4515.84,3306.25,9253764,19881,14.2884,9.9225,90.25,12996,29160000,576,784,4.955827057601261
199,-2,volvo 264gl,1,1,0,3,2,0,0.9228149827522419,1.198548711239467,0.603839301059554,1.0154117871289565,0.9422910071094077,3,2,0.0744489251157203,5,1.074252083626544,-0.336969686749123,-0.6669130366764994,1.4673371066921528,-0.052797080420987755,-1.2594703488777836,-1.273900356312703,18420.0,26,10,0.053201970443349754,10878.49,35645.44,4515.84,3158.4400000000005,9272025,16900,13.1044,9.9225,56.25,26244,26010000,289,484,4.875197323201151
200,-1,volvo diesel,1,1,0,4,2,0,0.9228149827522419,1.198548711239467,0.603839301059554,1.5487331140305454,1.1579208187707788,3,2,0.0744489251157203,5,1.074252083626544,-0.336969686749123,-0.6669130366764994,1.4673371066921528,-0.052797080420987755,-1.2594703488777836,-1.273900356312703,18950.0,26,70,0.05131453911941717,10878.49,35645.44,4515.84,3306.25,9966649,16900,13.1044,9.9225,56.25,26244,26010000,289,484,4.875197323201151
201,-1,volvo 145e (sw),1,0,0,3,2,0,1.7218733627489047,1.198548711239467,1.3982447235557949,0.7282387649511761,0.7632412527834479,3,2,0.3392475467812553,5,1.6664448288862161,-0.336969686749123,-0.16216086759032092,0.2505330337230999,0.5776923265480921,-0.3400943672043866,-0.4004904130213847,16845.0,26,6,0.03861788617886179,11902.81,35645.44,4747.210000000001,3080.25,8714304,19881,14.2884,9.9225,90.25,12996,29160000,529,784,4.955827057601261
202,-1,volvo 144ea,1,1,0,3,2,0,1.7218733627489047,1.198548711239467,1.351514992820718,0.7282387649511761,0.9499920718115996,3,2,0.3392475467812553,5,1.6664448288862161,-0.336969686749123,-0.36406173522479246,1.4166369369851088,0.36752919089173214,-0.9530116883199847,-0.8371953846670438,19045.0,26,5,0.05247622171203673,11902.81,35645.44,4733.44,3080.25,9296401,19881,14.2884,9.9225,75.68999999999998,25600,28090000,361,625,4.955827057601261
203,-1,volvo 244dl,1,0,0,3,2,0,1.7218733627489047,1.198548711239467,1.3982447235557949,0.7282387649511761,0.8787572233163252,5,3,1.1095708098082662,5,0.9262038973116256,-1.23202105275559,-0.3388241267704832,0.7575347307935386,0.7878554622044521,-1.1062410185988842,-1.1283320324308166,21485.0,26,7,0.04448871181938911,11902.81,35645.44,4747.210000000001,3080.25,9072144,29929,12.8164,8.2369,77.44000000000001,17956,30250000,324,529,5.159055299214529
204,-1,volvo 246,0,1,0,3,2,0,1.7218733627489047,1.198548711239467,1.3982447235557949,0.7282387649511761,1.273436789303656,3,3,0.4355379546596317,3,-1.1834827576759614,0.4621833186137945,3.2449162737413837,0.0477323548949244,-0.6832864873900676,0.11959362363231192,-0.5460587369032711,22470.0,26,9,0.032949953372707494,11902.81,35645.44,4747.210000000001,3080.25,10349089,21025,9.060099999999998,11.559999999999999,529.0,11236,23040000,676,729,4.983606621708336
205,-1,volvo 264gl,1,1,0,3,2,0,1.7218733627489047,1.198548711239467,1.3982447235557949,0.7282387649511761,0.975020532093723,3,2,0.3392475467812553,5,1.6664448288862161,-0.336969686749123,-0.16216086759032092,0.2505330337230999,0.5776923265480921,-0.9530116883199847,-0.8371953846670438,22625.0,26,10,0.037230568256041804,11902.81,35645.44,4747.210000000001,3080.25,9375844,19881,14.2884,9.9225,90.25,12996,29160000,361,625,4.955827057601261
